,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,@Elly4Kyu __i should buy you a neuer jersey,FALSE,0,Elly4Kyu,2014/7/13 23:54,FALSE,4.8847E+17,4.88472E+17,230698031,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hanamizukis,0,FALSE,FALSE,NA,NA
2,"Might bring a Celtic jersey to @Manuel_Neuer, because if people wanna bring The Pope a jersey, I'd rather take it to God himself.",FALSE,0,NA,2014/7/13 23:11,FALSE,NA,4.88461E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SourMashNumber7,0,FALSE,FALSE,NA,NA
3,RT @melancholiclou: 11:11 I WANT NEUER TO TAKE OFF HIS JERSEY AMEN,FALSE,0,NA,2014/7/13 22:59,FALSE,NA,4.88458E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carlotta_s11,52,TRUE,FALSE,NA,NA
4,Annnnd congrats to Manuel Neuer.. Amazing help this season. Of course getting your jersey :),FALSE,2,NA,2014/7/13 22:56,FALSE,NA,4.88457E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",GermanQueen_xo,0,FALSE,FALSE,NA,NA
5,Sleeping in my Neuer jersey cause the dudes a fucking beast #GER,FALSE,2,NA,2014/7/13 22:55,FALSE,NA,4.88457E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brom_maddie,0,FALSE,FALSE,NA,NA
6,RT @melancholiclou: 11:11 I WANT NEUER TO TAKE OFF HIS JERSEY AMEN,FALSE,0,NA,2014/7/13 22:54,FALSE,NA,4.88456E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",xjaquelineex,52,TRUE,FALSE,NA,NA
7,I need a Neuer or Götze jersey with the fourth star!!!!!,FALSE,0,NA,2014/7/13 22:38,FALSE,NA,4.88453E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SukiIchigo,0,FALSE,FALSE,NA,NA
8,RT @melancholiclou: 11:11 I WANT NEUER TO TAKE OFF HIS JERSEY AMEN,FALSE,0,NA,2014/7/13 22:33,FALSE,NA,4.88451E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Im_Viktoria_x,52,TRUE,FALSE,NA,NA
9,RT @melancholiclou: 11:11 I WANT NEUER TO TAKE OFF HIS JERSEY AMEN,FALSE,0,NA,2014/7/13 22:31,FALSE,NA,4.88451E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",selinawolf49,52,TRUE,FALSE,NA,NA
10,RT @melancholiclou: 11:11 I WANT NEUER TO TAKE OFF HIS JERSEY AMEN,FALSE,0,NA,2014/7/13 22:28,FALSE,NA,4.8845E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rebecca_Brooks2,52,TRUE,FALSE,NA,NA
